Frequency (Hz)	0.001V	0.00125V	0.0015V	0.00175V	0.002V	0.00225V	0.0025V	0.00275V	0.003V	0.00325V	0.0035V	0.00375V	0.004V	0.00425V	0.0045V	0.00475V	0.005V	0.00525V	0.0055V	0.00575V	0.006V	0.00625V	0.0065V	0.00675V	0.007V	0.00725V	0.0075V	0.00775V	0.008V	0.00825V	0.0085V	0.00875V	0.009V	0.00925V	0.0095V	0.00975V
3985	1.08055	1.06503	1.07377	1.0971	1.12274	1.07982	1.08418	1.10044	1.09859	1.08343	1.09633	1.09819	1.09558	1.10221	1.0927	1.10751	1.1016	1.09492	1.09264	1.09272	1.09708	1.10199	1.10073	1.09474	1.11066	1.09664	1.10092	1.08942	1.09565	1.093	1.10647	1.10335	1.09639	1.09114	1.10492	1.10519
3990	1.02935	1.09363	1.12918	1.08913	1.09431	1.09771	1.10817	1.12178	1.09626	1.09416	1.08763	1.11303	1.08436	1.10482	1.10296	1.09068	1.09163	1.0898	1.09954	1.09325	1.11598	1.09671	1.10129	1.10022	1.09653	1.0905	1.09308	1.0968	1.09878	1.09942	1.10899	1.09544	1.10357	1.09758	1.09918	1.09739
3995	1.07405	1.11411	1.09879	1.08319	1.09918	1.07638	1.09	1.10136	1.11148	1.09605	1.10922	1.10872	1.08786	1.09696	1.11278	1.09532	1.10376	1.10078	1.10122	1.10146	1.09594	1.09973	1.09388	1.09034	1.08902	1.09364	1.09857	1.09676	1.09739	1.09059	1.095	1.09224	1.10078	1.10113	1.09429	1.09858
4000	1.07168	1.09318	1.06253	1.0734	1.06694	1.11964	1.08788	1.11938	1.09403	1.08932	1.1088	1.09035	1.09841	1.08834	1.09543	1.10626	1.0866	1.0977	1.09807	1.0944	1.08779	1.09506	1.10336	1.09371	1.09736	1.1047	1.09405	1.08525	1.10822	1.10313	1.09399	1.08977	1.10584	1.08997	1.09789	1.09217
4005	1.08859	1.1017	1.09479	1.11908	1.09145	1.076	1.09266	1.09855	1.10883	1.08259	1.09538	1.09573	1.10729	1.11737	1.10124	1.09749	1.08531	1.10513	1.09878	1.09748	1.08207	1.09394	1.10389	1.09263	1.09834	1.09257	1.09381	1.0916	1.09992	1.08602	1.10151	1.09912	1.09028	1.08606	1.09033	1.09927
4010	1.08431	1.07638	1.11041	1.10157	1.09247	1.0952	1.11292	1.09543	1.09625	1.09327	1.08125	1.09676	1.0865	1.08901	1.08657	1.08548	1.08541	1.09195	1.09538	1.0999	1.10236	1.08774	1.09703	1.09242	1.08725	1.07745	1.09583	1.10035	1.09258	1.09	1.09751	1.10157	1.09814	1.09795	1.09682	1.0935
4015	1.05204	1.07645	1.09109	1.08014	1.09902	1.11275	1.08241	1.10671	1.07622	1.0913	1.08235	1.07562	1.09725	1.10109	1.10794	1.09277	1.09612	1.0875	1.10607	1.09303	1.0899	1.1014	1.09432	1.08474	1.09141	1.07887	1.09349	1.08272	1.09558	1.09467	1.09323	1.10394	1.09366	1.09567	1.09493	1.09215
4020	1.07988	1.07344	1.11432	1.12545	1.10209	1.08692	1.07296	1.11091	1.07553	1.10639	1.09219	1.0763	1.0967	1.10412	1.0977	1.09635	1.0885	1.09887	1.09956	1.09232	1.09669	1.08126	1.09139	1.09576	1.09035	1.08974	1.08865	1.08675	1.09139	1.0958	1.08195	1.0925	1.08985	1.09021	1.09292	1.08845
4025	1.06868	1.15247	1.06373	1.10658	1.08306	1.08787	1.07343	1.09242	1.10512	1.10964	1.10506	1.09818	1.0933	1.08627	1.09132	1.07799	1.10002	1.08795	1.07816	1.08688	1.07794	1.08864	1.08706	1.07809	1.08615	1.08592	1.0861	1.08557	1.09267	1.09307	1.09263	1.07815	1.09499	1.08574	1.08577	1.09498
4030	1.11614	1.12296	1.11523	1.10523	1.10576	1.09188	1.09011	1.09205	1.11738	1.11665	1.09605	1.11117	1.07576	1.08255	1.10137	1.09183	1.09525	1.0943	1.08932	1.08199	1.08057	1.09285	1.0911	1.09142	1.09124	1.0952	1.09151	1.09621	1.08173	1.09275	1.08925	1.09114	1.09216	1.08968	1.09379	1.09198
4035	1.11052	1.02773	1.10665	1.06885	1.10348	1.06427	1.07728	1.07208	1.08367	1.10008	1.08844	1.09609	1.07485	1.08927	1.10101	1.09783	1.08988	1.08623	1.08287	1.07933	1.08552	1.08524	1.09551	1.0842	1.08317	1.09787	1.08333	1.08161	1.08458	1.07783	1.08749	1.08844	1.09274	1.09368	1.09706	1.09079
4040	1.09274	1.14722	1.10159	1.11533	1.09865	1.06142	1.09752	1.08799	1.07709	1.09049	1.07596	1.07455	1.0828	1.09477	1.0958	1.08917	1.08186	1.07905	1.08258	1.08722	1.0839	1.08335	1.08142	1.09113	1.09027	1.08918	1.08297	1.08186	1.08988	1.0847	1.08581	1.09507	1.08101	1.08473	1.08741	1.09029
4045	1.08735	1.13095	1.11408	1.11121	1.09916	1.0943	1.0969	1.05954	1.10559	1.09933	1.09252	1.08853	1.08656	1.0825	1.09192	1.08551	1.0939	1.09655	1.08145	1.09168	1.09416	1.08449	1.08557	1.08564	1.07961	1.08108	1.08561	1.08467	1.09637	1.08262	1.08118	1.08751	1.08659	1.0846	1.08414	1.0825
4050	1.14465	1.10419	1.10516	1.11397	1.06396	1.08908	1.05949	1.10686	1.07594	1.08517	1.09745	1.09684	1.0711	1.086	1.08961	1.07897	1.09148	1.09854	1.08634	1.08539	1.08922	1.07717	1.09222	1.08625	1.08142	1.08382	1.07903	1.09202	1.07386	1.08344	1.08863	1.08688	1.08237	1.08964	1.07912	1.08308
4055	1.09705	1.12622	1.09259	1.07977	1.08374	1.07473	1.06382	1.09804	1.09272	1.09173	1.07784	1.09632	1.08386	1.09215	1.08456	1.08347	1.08347	1.08527	1.08007	1.08627	1.0755	1.08341	1.08015	1.0797	1.09002	1.08547	1.08284	1.07843	1.08859	1.07772	1.08463	1.0815	1.08496	1.08224	1.08479	1.08028
4060	1.11087	1.08952	1.10373	1.07727	1.09241	1.07482	1.08596	1.07338	1.09761	1.07236	1.07698	1.08704	1.08895	1.08088	1.07947	1.07393	1.0823	1.08181	1.0838	1.08942	1.08968	1.09106	1.0924	1.08976	1.08664	1.09399	1.07979	1.07536	1.08447	1.08576	1.08247	1.0848	1.08248	1.07769	1.0809	1.08691
4065	1.10122	1.06821	1.05235	1.0861	1.08212	1.06383	1.08037	1.07224	1.07152	1.094	1.07753	1.09404	1.07052	1.07256	1.07973	1.08211	1.06846	1.082	1.08075	1.08227	1.07756	1.07842	1.06984	1.08475	1.08718	1.07891	1.08277	1.07449	1.08337	1.08303	1.0798	1.08395	1.08592	1.07319	1.08278	1.08471
4070	1.06313	1.02929	1.06533	1.0672	1.08087	1.08106	1.06691	1.0737	1.08969	1.07524	1.08532	1.07179	1.06088	1.09737	1.08694	1.0916	1.0778	1.08709	1.07581	1.08347	1.08012	1.0841	1.09082	1.07858	1.07993	1.07847	1.08282	1.07706	1.07651	1.08513	1.08032	1.08129	1.08618	1.0892	1.07857	1.07658
4075	1.09225	1.06428	1.09253	1.10444	1.0849	1.09509	1.09851	1.08379	1.09027	1.09664	1.09559	1.07879	1.07378	1.09047	1.08253	1.09469	1.08161	1.09348	1.08183	1.08302	1.07976	1.07487	1.07078	1.08803	1.08037	1.08415	1.07527	1.07483	1.08328	1.08399	1.08265	1.0917	1.08391	1.07902	1.08582	1.08001
4080	1.01972	1.08862	1.05894	1.06017	1.11587	1.08685	1.07538	1.0933	1.0577	1.0777	1.08839	1.07164	1.09299	1.08588	1.0853	1.08114	1.08505	1.07844	1.08986	1.06911	1.07361	1.08672	1.07905	1.07784	1.0729	1.0673	1.08061	1.07858	1.08297	1.07858	1.07762	1.07566	1.07769	1.07973	1.07905	1.07858
4085	1.10987	1.02284	1.06873	1.08465	1.07579	1.07205	1.07158	1.07355	1.08078	1.07574	1.07582	1.07146	1.07056	1.08362	1.08411	1.0696	1.07748	1.07057	1.07287	1.06681	1.07136	1.08526	1.07877	1.08504	1.08133	1.07842	1.07599	1.08653	1.09171	1.06802	1.07178	1.07841	1.07855	1.07698	1.07455	1.08032
4090	1.11532	1.09763	1.06441	1.06641	1.09973	1.08089	1.0914	1.07309	1.07777	1.09057	1.06586	1.08098	1.08397	1.07784	1.07908	1.07441	1.08014	1.07907	1.06953	1.08248	1.08178	1.06532	1.07371	1.07078	1.08949	1.07638	1.07357	1.07012	1.07686	1.07174	1.07167	1.07994	1.07313	1.07162	1.07498	1.0769
4095	1.05025	1.02632	1.08399	1.06298	1.08973	1.08255	1.07306	1.07312	1.09556	1.10058	1.08576	1.07465	1.07659	1.06272	1.06418	1.07082	1.07206	1.06609	1.07217	1.06113	1.06355	1.07127	1.06386	1.07384	1.07921	1.06802	1.06993	1.06682	1.06942	1.07504	1.07808	1.07249	1.07618	1.07254	1.07254	1.07344
4100	1.05444	1.06048	1.09415	1.08048	1.09827	1.0815	1.08227	1.08549	1.08566	1.07904	1.08246	1.07357	1.0908	1.07369	1.06974	1.08194	1.0667	1.06726	1.07117	1.08134	1.07708	1.06724	1.07157	1.08018	1.06974	1.07364	1.07405	1.07213	1.08052	1.08044	1.08054	1.07171	1.07317	1.06495	1.07677	1.07103
4105	1.11476	1.08283	1.10812	1.08714	1.10552	1.06286	1.07342	1.04396	1.07269	1.07144	1.07943	1.09066	1.07098	1.0767	1.07471	1.07291	1.08111	1.07797	1.08018	1.06351	1.07153	1.07098	1.07505	1.0716	1.06697	1.06955	1.07259	1.07528	1.06702	1.07426	1.07328	1.06809	1.06871	1.06894	1.07335	1.06567
4110	1.08302	1.0617	1.10635	1.06651	1.06927	1.08063	1.09905	1.06917	1.0746	1.09206	1.07621	1.07945	1.06614	1.08344	1.07119	1.0701	1.0768	1.06236	1.06291	1.07031	1.06945	1.06808	1.07832	1.07456	1.06224	1.06862	1.0637	1.07442	1.06694	1.07515	1.07206	1.06927	1.07343	1.06209	1.07152	1.07149
4115	1.1449	1.05898	1.04734	1.08958	1.07421	1.06005	1.07055	1.08296	1.08202	1.056	1.07299	1.07006	1.07085	1.06445	1.08481	1.0655	1.0711	1.08561	1.07362	1.07104	1.06907	1.07164	1.07762	1.06394	1.06863	1.08053	1.07412	1.06787	1.0702	1.06951	1.06974	1.07128	1.07044	1.07209	1.07482	1.07138
4120	1.12948	1.07828	1.09204	1.04303	1.09038	1.07021	1.06425	1.06311	1.07429	1.07081	1.05964	1.05333	1.06546	1.07396	1.06469	1.0676	1.0669	1.07224	1.06632	1.06216	1.06343	1.0689	1.07781	1.06403	1.06344	1.07002	1.07085	1.07015	1.06615	1.068	1.0657	1.06751	1.07696	1.06945	1.0715	1.07605
4125	1.06984	1.08881	1.10959	1.0809	1.06565	1.08103	1.0812	1.06026	1.08164	1.08219	1.07233	1.0805	1.06982	1.05415	1.05766	1.0666	1.07039	1.07112	1.06951	1.06201	1.06576	1.05708	1.07498	1.06362	1.07267	1.0665	1.06885	1.07664	1.06983	1.06982	1.06701	1.07115	1.07318	1.0692	1.07465	1.06837
4130	1.06687	1.07341	1.1323	1.06146	1.05072	1.09431	1.05576	1.0499	1.09006	1.07773	1.06482	1.07087	1.06316	1.06512	1.06474	1.0704	1.07428	1.06656	1.06297	1.06727	1.0569	1.05579	1.07038	1.07207	1.0569	1.07342	1.06939	1.07531	1.06259	1.07062	1.06058	1.05772	1.06302	1.05854	1.07065	1.05932
4135	1.08001	1.05218	1.06311	1.08786	1.0834	1.05695	1.08075	1.06674	1.07594	1.04188	1.0838	1.06394	1.06098	1.04868	1.07441	1.07211	1.07677	1.06968	1.07042	1.06616	1.06938	1.06657	1.07026	1.06103	1.0584	1.07516	1.06889	1.05757	1.05945	1.06498	1.06751	1.0675	1.07014	1.0705	1.0561	1.06939
4140	1.08084	1.07753	1.07209	1.08478	1.06076	1.04607	1.08711	1.06944	1.07546	1.0654	1.07105	1.05446	1.05944	1.07079	1.06963	1.06042	1.07273	1.05455	1.05332	1.07015	1.06479	1.0551	1.0699	1.06681	1.06498	1.06553	1.05895	1.06395	1.06531	1.06751	1.05882	1.06994	1.06047	1.06383	1.06773	1.06336
4145	1.03809	1.06609	1.06955	1.08648	1.06306	1.07572	1.05832	1.06874	1.06133	1.05724	1.06035	1.07505	1.0552	1.06572	1.06004	1.06849	1.05845	1.07339	1.06056	1.06716	1.07657	1.07415	1.0629	1.07349	1.06874	1.0594	1.06171	1.06061	1.06945	1.06681	1.06066	1.07076	1.05911	1.07089	1.0674	1.06383
4150	1.01193	1.05537	1.07168	1.08611	1.06952	1.08487	1.04167	1.07698	1.07267	1.0853	1.09483	1.06763	1.04793	1.06063	1.07024	1.07348	1.06467	1.06029	1.06406	1.05511	1.06648	1.05514	1.06228	1.07193	1.06155	1.05679	1.06918	1.06292	1.05804	1.06851	1.06424	1.06323	1.06052	1.06212	1.06173	1.07079
4155	1.05621	1.06201	1.05885	1.06874	1.07323	1.07266	1.07796	1.06365	1.07632	1.06871	1.06067	1.062	1.05819	1.04428	1.06738	1.06536	1.06582	1.06498	1.05824	1.06017	1.05598	1.06402	1.06918	1.06129	1.06338	1.06251	1.05918	1.06553	1.05442	1.05634	1.06402	1.06515	1.05884	1.06373	1.06242	1.06141
4160	1.05413	1.09565	1.02733	1.07522	1.03782	1.0626	1.06071	1.05766	1.07661	1.05342	1.06667	1.04669	1.05316	1.0575	1.0626	1.05991	1.05574	1.05927	1.05698	1.06164	1.06067	1.05495	1.05952	1.05972	1.06159	1.05333	1.0634	1.05731	1.05655	1.05144	1.06157	1.06172	1.06281	1.05336	1.05082	1.0602
4165	1.03486	1.10235	1.05774	1.06524	1.04507	1.09569	1.04876	1.04848	1.0693	1.06768	1.05159	1.04626	1.06752	1.06378	1.06883	1.07127	1.06482	1.05752	1.0501	1.06285	1.0592	1.06901	1.05932	1.0555	1.06404	1.07033	1.06473	1.06219	1.06152	1.06519	1.05788	1.05789	1.05596	1.05641	1.05435	1.05885
4170	1.05034	1.09299	1.07816	1.02255	1.08451	1.05423	1.03926	1.04318	1.05599	1.05969	1.06044	1.05156	1.06074	1.04382	1.05606	1.04836	1.06152	1.05004	1.06391	1.06392	1.06397	1.05442	1.06324	1.05587	1.05236	1.05673	1.05769	1.0573	1.05027	1.05168	1.05695	1.0571	1.05315	1.05937	1.05448	1.06051
4175	1.05127	1.08448	1.06932	1.06222	1.05095	1.06052	1.05277	1.0672	1.05171	1.05304	1.05624	1.05079	1.05447	1.04004	1.05227	1.06178	1.05198	1.06786	1.06411	1.04949	1.05817	1.06333	1.05046	1.07189	1.05346	1.05031	1.06633	1.05861	1.05417	1.0612	1.05827	1.05575	1.05915	1.05807	1.05612	1.05316
4180	1.07572	1.04933	1.06478	1.06676	1.05788	1.0502	1.06715	1.06536	1.05113	1.04786	1.06554	1.04446	1.06125	1.05757	1.06121	1.07042	1.06179	1.0593	1.0564	1.04514	1.06316	1.05157	1.05606	1.06153	1.04565	1.0581	1.06002	1.05716	1.05914	1.05377	1.05377	1.0615	1.05218	1.05755	1.05555	1.05158
4185	1.05725	1.10024	1.03533	1.05192	1.04055	1.0779	1.04137	1.06325	1.05913	1.04696	1.05821	1.05191	1.05919	1.05501	1.05799	1.05416	1.06059	1.06034	1.05301	1.04775	1.05053	1.05506	1.05136	1.05745	1.05916	1.06356	1.06767	1.05566	1.05898	1.05535	1.05805	1.05665	1.05924	1.05253	1.05479	1.05511
4190	1.09208	0.989305	1.04802	1.01291	1.04819	1.07402	1.06344	1.04921	1.0724	1.04351	1.05898	1.04254	1.04563	1.05581	1.04455	1.06391	1.0567	1.05711	1.04335	1.06447	1.0561	1.05497	1.04819	1.05564	1.05277	1.05882	1.04805	1.05395	1.05783	1.04776	1.05619	1.05156	1.05271	1.0547	1.05647	1.05385
4195	1.09377	1.04258	1.04921	1.062	1.06579	1.05283	1.03981	1.04943	1.05414	1.05238	1.0396	1.0557	1.05808	1.05691	1.05134	1.07371	1.04046	1.04585	1.04352	1.05507	1.05015	1.05405	1.05558	1.0489	1.05051	1.05705	1.0549	1.05273	1.05009	1.05556	1.04831	1.05474	1.04974	1.05256	1.04493	1.05203
4200	1.09802	1.04467	1.05685	1.05722	1.05407	1.03903	1.05696	1.06657	1.0689	1.04982	1.03516	1.045	1.04648	1.05461	1.05646	1.04495	1.04699	1.05459	1.05242	1.04527	1.04133	1.04294	1.05719	1.05318	1.06296	1.03858	1.05348	1.04474	1.04634	1.05159	1.05476	1.05344	1.05313	1.05257	1.04683	1.05148
4205	1.09083	1.06062	1.08757	0.996157	1.06396	1.06715	1.03806	1.06873	1.04869	1.0504	1.056	1.05732	1.05908	1.05535	1.03972	1.06231	1.04936	1.04996	1.04408	1.05305	1.03827	1.04514	1.05503	1.05497	1.0541	1.05178	1.04024	1.05191	1.04594	1.03985	1.04677	1.04795	1.05103	1.04527	1.04796	1.04613
4210	1.05212	1.03173	1.05954	1.06382	1.06592	1.02372	1.02306	1.04983	1.03984	1.07088	1.0426	1.04364	1.04794	1.05126	1.05234	1.05569	1.05289	1.04981	1.05629	1.0572	1.0571	1.04713	1.04174	1.06114	1.04725	1.04972	1.0534	1.04789	1.04909	1.04695	1.0583	1.0589	1.0454	1.04586	1.05049	1.04782
4215	1.06749	1.01345	1.04567	1.04417	1.04379	1.03589	1.05187	1.05081	1.05037	1.04735	1.04761	1.07428	1.03429	1.05649	1.06075	1.05181	1.05039	1.05259	1.03773	1.04231	1.05578	1.04735	1.04925	1.04738	1.04074	1.04085	1.0415	1.0482	1.04386	1.0459	1.05555	1.04048	1.04735	1.04934	1.04965	1.05008
4220	1.08248	1.06082	1.06611	1.05979	1.06348	1.03486	1.03606	1.0286	1.06243	1.05306	1.05989	1.04882	1.04546	1.04844	1.03872	1.03993	1.04349	1.03504	1.04826	1.04049	1.04015	1.03072	1.03773	1.04828	1.04824	1.04092	1.044	1.04439	1.04033	1.04702	1.03627	1.0488	1.04657	1.0485	1.0461	1.04059
4225	1.09616	1.058	1.03852	1.04468	1.05151	1.0557	1.04397	1.03503	1.06121	1.05038	1.04856	1.06182	1.05282	1.03363	1.04592	1.03898	1.03537	1.03623	1.04269	1.03225	1.04696	1.05591	1.04228	1.05488	1.03679	1.04336	1.05299	1.0442	1.03948	1.046	1.0459	1.04523	1.04137	1.05056	1.0375	1.04518
4230	1.09651	1.06145	1.0265	1.03451	1.07634	1.06465	1.0182	1.0609	1.04166	1.06805	1.04397	1.02165	1.05878	1.05554	1.03961	1.03872	1.0512	1.03622	1.04502	1.05007	1.03931	1.04524	1.04982	1.04207	1.04981	1.04636	1.04792	1.04195	1.04803	1.0481	1.03582	1.04382	1.03509	1.04424	1.04333	1.04286
4235	1.04953	1.04699	1.08611	1.03275	1.05939	1.03901	1.06162	1.04957	1.04611	1.04481	1.05815	1.05178	1.04729	1.032	1.05374	1.05742	1.04742	1.04409	1.04043	1.04608	1.0461	1.04463	1.04394	1.04491	1.02932	1.0402	1.04505	1.04124	1.05166	1.04292	1.03608	1.04119	1.0489	1.04649	1.03929	1.04331
4240	1.03459	1.08503	1.02072	1.03069	1.04534	1.04997	1.02786	1.03487	1.02839	1.06365	1.02492	1.04055	1.07016	1.05726	1.03815	1.05403	1.04122	1.04402	1.04238	1.04569	1.03993	1.03938	1.04121	1.04699	1.04869	1.03773	1.04143	1.04146	1.04417	1.04008	1.03812	1.04043	1.03603	1.04157	1.03258	1.04509
4245	1.03347	1.02443	1.06633	1.07624	1.06164	1.03916	1.02408	1.03119	1.03685	1.06627	1.04584	1.03335	1.02619	1.04341	1.04678	1.0519	1.04707	1.03572	1.03658	1.04183	1.04601	1.04834	1.04311	1.03792	1.04709	1.04931	1.04357	1.03356	1.0397	1.03313	1.03747	1.04468	1.0338	1.04034	1.0331	1.03726
4250	1.03382	1.05586	1.024	1.01748	1.03508	1.03866	1.04926	1.05607	1.04458	1.0353	1.04271	1.04062	1.05838	1.04306	1.03362	1.05406	1.04718	1.02596	1.03136	1.02713	1.04613	1.04584	1.04107	1.04178	1.0323	1.03595	1.04175	1.04073	1.03393	1.04151	1.04402	1.04289	1.03372	1.04322	1.04257	1.03695
4255	1.10592	1.03152	1.05574	1.01594	1.01444	1.05578	1.03325	1.03799	1.03345	1.05194	1.04181	1.04415	1.03523	1.04207	1.03041	1.041	1.04275	1.05002	1.03441	1.04592	1.03847	1.04558	1.04031	1.02792	1.04227	1.03984	1.02837	1.04769	1.04303	1.04565	1.04366	1.04059	1.03466	1.03992	1.03918	1.04419
4260	1.06217	1.03538	1.04616	1.04825	1.03461	1.04662	1.02415	1.03961	1.05497	1.04397	1.04184	1.04205	1.04516	1.04531	1.04806	1.03809	1.0306	1.03462	1.04102	1.03391	1.04071	1.04714	1.037	1.02977	1.03714	1.03399	1.03032	1.04066	1.03152	1.02982	1.04578	1.03386	1.03585	1.0402	1.02856	1.04928
4265	1.03071	1.03989	1.0343	1.02045	0.992088	1.05506	1.03095	1.03078	1.05465	1.04826	1.03405	1.04649	1.02474	1.03846	1.04705	1.0333	1.03267	1.03303	1.04196	1.0303	1.03179	1.02744	1.02738	1.04007	1.03397	1.03695	1.03896	1.03422	1.03809	1.0368	1.03965	1.03296	1.03217	1.03013	1.03485	1.03857
4270	1.06361	1.03308	1.10003	0.999318	1.02639	1.04935	1.01282	1.03193	1.03932	1.03496	1.02391	1.03081	1.02877	1.03703	1.04203	1.02879	1.03806	1.03622	1.02965	1.03518	1.03365	1.02677	1.03095	1.02482	1.02216	1.03013	1.03277	1.02882	1.03795	1.03009	1.03682	1.03807	1.03514	1.04029	1.03135	1.03246
4275	1.04322	1.06534	1.0309	1.01484	1.0489	1.03702	1.0497	1.04492	1.04391	1.02577	1.05157	1.04541	1.03636	1.02904	1.03546	1.04558	1.03413	1.03139	1.03387	1.03821	1.04123	1.04189	1.02032	1.04472	1.03141	1.03148	1.03285	1.03447	1.03201	1.03087	1.02918	1.03714	1.03845	1.02486	1.03488	1.03326
4280	1.03435	1.03637	1.06682	1.05026	1.0451	1.04064	1.02274	1.03792	1.0293	1.00646	1.04255	1.03558	1.04605	1.0185	1.01894	1.0392	1.03624	1.02764	1.02027	1.02045	1.04042	1.03455	1.0366	1.02147	1.03587	1.03482	1.02592	1.03226	1.03023	1.03152	1.02759	1.02598	1.02541	1.02445	1.02912	1.02792
4285	1.04784	1.07338	1.02955	1.03923	1.05391	1.03939	1.02118	1.0439	1.03788	1.04064	1.03235	1.04378	1.02697	1.03589	1.02839	1.03444	1.04031	1.03815	1.01945	1.02772	1.0284	1.0274	1.04679	1.02947	1.02233	1.027	1.0343	1.02475	1.02093	1.02681	1.0356	1.0306	1.02473	1.02286	1.03313	1.02933
4290	1.0216	1.0135	1.03401	1.0371	1.02389	1.0528	1.02775	1.03125	1.03416	1.0437	1.03241	1.03958	1.01646	1.02755	1.03138	1.0303	1.02547	1.03034	1.02376	1.03744	1.0297	1.03044	1.0294	1.02824	1.03994	1.03154	1.01999	1.02548	1.03798	1.0316	1.02854	1.03403	1.02102	1.03381	1.03655	1.03022
4295	1.01273	1.0355	1.04912	1.05688	1.04563	1.03996	1.0196	1.0363	1.01702	1.04918	1.02702	1.03098	1.03583	1.03042	1.02329	1.03966	1.02095	1.02614	1.03288	1.01864	1.03207	1.01967	1.02906	1.02621	1.02489	1.02954	1.03503	1.02768	1.03045	1.0296	1.01749	1.02138	1.02618	1.02738	1.02642	1.02206
4300	0.987047	1.03438	1.03989	1.0406	1.03414	1.0026	1.0503	1.03117	1.00781	1.02927	1.03282	1.03591	1.03212	1.02759	1.02994	1.01863	1.02621	1.02112	1.02848	1.02379	1.02046	1.02331	1.02377	1.02506	1.02163	1.02071	1.02064	1.03038	1.01966	1.03189	1.03443	1.02968	1.02306	1.02567	1.02694	1.02128
4305	1.03583	1.03849	1.04197	1.03101	1.04474	1.03905	1.02285	1.01756	1.02771	1.04547	1.03551	1.01714	1.00644	1.0381	1.02777	1.02579	1.03404	1.02273	1.026	1.03246	1.01259	1.02877	1.02212	1.01548	1.02255	1.01948	1.02412	1.02674	1.02757	1.02597	1.02121	1.03459	1.02117	1.02047	1.03465	1.01839
4310	1.05659	1.01936	1.00288	1.02918	1.01383	1.01544	1.03683	1.02998	1.05667	1.03626	1.03056	1.03165	1.0229	1.02204	1.02389	1.03467	1.02324	1.02399	1.02533	1.02884	1.02326	1.02647	1.02958	1.02823	1.02492	1.02629	1.01834	1.02151	1.01727	1.02188	1.02678	1.02788	1.01981	1.02353	1.02517	1.02257
4315	1.01242	1.01983	1.04399	1.01301	1.02436	0.99141	1.02603	1.03059	1.02283	1.02718	1.01926	1.00626	1.03033	1.00561	1.03129	1.01641	1.02495	1.0244	1.02786	1.0188	1.02155	1.02493	1.03052	1.00682	1.02335	1.01978	1.02065	1.0218	1.01513	1.02666	1.02604	1.01968	1.03375	1.01858	1.02041	1.01727
4320	1.05349	1.03383	1.02692	1.00576	1.04626	1.0091	1.04151	1.0188	1.03457	1.02376	1.02021	1.02221	1.01605	1.03216	1.01531	1.0236	1.01438	1.02134	1.01621	1.02176	1.02176	1.02467	1.01717	1.02989	1.02243	1.01553	1.0177	1.02387	1.03216	1.02152	1.02227	1.02361	1.02235	1.0184	1.01836	1.01463
4325	1.01706	1.02013	1.05737	1.04686	1.03101	1.03407	1.02922	1.02002	1.00995	1.01448	1.02499	1.02641	1.03108	1.02132	1.0288	1.01774	1.02067	1.0101	1.02564	1.02657	1.02426	1.01465	1.02205	1.03433	1.02288	1.02589	1.02482	1.01653	1.01849	1.01885	1.02678	1.01941	1.02251	1.0244	1.02011	1.02485
4330	1.06206	1.01016	1.04452	1.02828	1.01347	1.03481	1.02928	1.03743	1.02575	1.03479	1.01068	1.00809	1.03012	1.0261	1.0244	1.01541	1.00971	1.01321	1.01503	1.02549	1.01826	1.0213	1.01464	1.01538	1.01588	1.02262	1.01963	1.01697	1.01218	1.01941	1.01415	1.01579	1.01766	1.01921	1.01701	1.01336
4335	0.988236	1.03925	1.00577	1.00934	1.01268	1.02214	1.01873	1.00464	1.01299	1.01627	1.0306	0.997404	1.02467	1.01011	1.0183	1.00906	1.01763	1.02765	1.01563	1.02368	1.03183	1.01262	1.01183	1.02199	1.01497	1.02342	1.02396	1.00999	1.02402	1.01931	1.01843	1.01754	1.01126	1.02062	1.01128	1.01544
4340	1.04074	1.02406	1.01585	1.01116	1.02615	1.01891	1.03337	1.02116	1.03275	1.00983	1.03697	1.03732	1.01982	1.01562	1.02416	1.01495	1.01136	1.0215	1.00589	1.0153	1.02264	1.01182	1.02001	1.00824	1.01446	1.00677	1.00754	1.0121	1.0151	1.01482	1.01525	1.00439	1.00845	1.01113	1.01607	1.0138
4345	0.998577	1.05711	1.02462	1.02084	1.02237	1.01592	1.00417	1.01806	1.01676	1.00776	1.02024	1.01539	1.00377	1.0143	1.01511	1.02475	1.0209	1.01098	1.01155	1.01607	1.01504	1.01683	1.0141	1.00083	1.01794	1.02098	1.0137	1.01033	1.01177	1.01617	1.00595	1.0177	1.0201	1.01301	1.01243	1.01068
4350	1.03501	1.01497	1.01621	0.990095	0.987673	1.03759	1.01282	0.997817	1.00488	1.02228	1.01106	1.02166	1.01168	1.02482	1.01243	1.01634	1.02071	1.0257	1.01313	0.99976	1.00163	1.01351	1.02147	1.02247	1.01012	1.01429	1.00903	1.01376	1.01353	1.01622	1.01472	1.00826	1.02224	1.01219	1.01591	1.00959
4355	1.01665	1.00836	0.990414	1.00806	1.04423	1.03428	1.01273	1.00337	1.0124	1.02134	1.02683	0.99586	1.01262	1.0129	1.00847	1.01475	1.01633	1.01766	1.01265	1.02102	1.00992	1.00486	1.01005	1.01299	1.01523	1.01399	1.01038	1.00828	1.01449	1.00872	1.01211	1.0131	1.0104	1.00808	1.01039	1.00597
