Reference Amplitude (V)	6200Hz	6250Hz	6300Hz	6350Hz	6400Hz	6450Hz	6500Hz	6550Hz	6600Hz	6650Hz	6700Hz	6750Hz	6800Hz	6850Hz	6900Hz	6950Hz	7000Hz	7050Hz	7100Hz	7150Hz	7200Hz	7250Hz	7300Hz	7350Hz	7400Hz	7450Hz	7500Hz	7550Hz	7600Hz	7650Hz	7700Hz	7750Hz	7800Hz	7850Hz	7900Hz	7950Hz	8000Hz	8050Hz	8100Hz	8150Hz	8200Hz	8250Hz	8300Hz	8350Hz	8400Hz	8450Hz	8500Hz	8550Hz	8600Hz	8650Hz	8700Hz	8750Hz	8800Hz	8850Hz	8900Hz	8950Hz	9000Hz
0.107	1.58226e-005	8.79843e-006	1.92788e-005	1.91004e-005	2.76523e-005	1.02703e-005	1.07811e-005	2.45396e-005	1.35646e-005	3.2717e-005	5.4184e-006	8.37675e-006	1.80627e-005	7.98772e-005	0.000494024	0.0156436	0.00142842	2.25757e-005	1.19625e-005	1.75872e-005	4.60636e-006	2.44651e-005	1.58456e-005	1.80957e-005	7.19702e-006	5.10225e-006	2.88282e-005	1.85938e-005	1.17615e-005	1.4892e-005	1.18556e-005	1.40898e-005	8.60268e-006	9.42992e-006	2.94917e-005	1.18351e-005	6.86876e-006	1.92719e-005	3.91307e-006	2.90308e-005	5.43141e-006	1.5245e-005	1.40447e-005	9.54191e-006	2.10842e-005	2.07603e-005	2.0793e-005	2.09136e-005	1.53384e-005	9.85657e-006	1.03634e-005	1.17052e-005	1.38429e-005	8.50262e-006	1.59161e-005	2.05942e-005	6.12808e-006
0.11	3.25095e-005	1.70682e-005	1.40833e-005	1.68518e-005	1.48758e-005	1.81816e-005	2.37568e-005	1.38695e-005	2.42914e-005	1.83621e-006	9.62975e-006	9.55467e-006	1.93984e-005	8.39074e-005	0.000505476	0.0154061	0.0016361	5.5056e-005	8.60626e-006	1.29931e-005	8.79966e-006	1.26687e-005	6.39102e-006	6.66107e-006	1.7638e-005	1.35804e-005	1.09676e-005	1.17479e-005	6.49041e-006	2.66214e-006	2.10583e-005	2.44879e-005	5.9178e-006	1.00643e-005	2.41111e-005	9.01635e-006	2.33551e-005	9.72723e-006	2.71105e-005	1.52043e-005	9.82334e-006	1.61043e-005	1.01978e-005	1.39625e-005	1.119e-005	1.16077e-005	1.46661e-005	2.25889e-005	1.14874e-005	8.25689e-006	3.59725e-005	7.35357e-006	1.69772e-005	1.79245e-005	4.59147e-006	1.35116e-006	2.66844e-005
0.113	2.6403e-005	1.87632e-005	7.28034e-006	1.41401e-005	7.43829e-006	4.87196e-006	2.56923e-005	3.28942e-006	3.464e-006	2.03932e-005	1.65417e-005	1.7565e-005	8.02577e-006	7.58275e-005	0.00050225	0.0151531	0.00165896	4.29319e-005	2.70282e-005	1.25962e-005	3.67292e-006	2.7768e-005	9.04643e-006	7.82405e-006	3.4936e-005	4.31862e-006	1.92944e-005	1.0389e-005	1.44644e-005	1.02818e-005	5.09866e-006	2.80987e-005	7.0919e-006	2.97731e-005	3.82704e-006	1.50246e-005	1.31748e-005	1.87861e-005	3.90081e-005	2.60918e-005	1.31053e-005	1.5271e-005	1.67226e-005	1.43779e-005	9.50663e-006	9.12964e-006	1.16639e-005	1.20579e-005	2.90769e-005	1.31282e-005	1.82931e-006	8.0917e-006	2.20804e-005	1.92418e-005	1.89439e-005	1.52068e-005	6.5772e-007
0.116	6.27117e-006	1.23934e-005	1.43212e-005	2.61761e-005	9.12521e-007	1.61904e-005	1.50407e-005	3.27713e-005	4.27567e-005	9.94909e-006	2.95709e-005	1.12389e-005	2.33983e-005	7.02837e-005	0.000491541	0.0148932	0.00177479	5.82274e-005	1.47483e-005	1.75328e-005	1.36224e-005	1.38502e-005	3.80765e-005	1.03383e-005	3.80502e-006	1.16193e-005	1.19216e-005	9.29516e-006	2.56348e-005	1.42203e-005	1.03955e-005	2.15518e-005	3.35595e-005	7.28964e-006	2.66907e-005	2.20658e-005	1.90856e-006	1.63794e-005	1.38733e-005	9.29627e-006	2.08601e-005	4.67287e-006	2.44116e-005	1.00581e-005	1.32338e-005	7.89085e-006	1.5131e-005	2.03211e-005	1.00859e-005	9.49623e-006	8.46744e-006	1.04354e-005	2.18378e-005	5.55259e-006	2.48315e-005	3.11298e-006	7.09233e-006
0.119	6.69416e-006	1.32064e-005	1.48162e-005	9.53225e-006	5.07484e-006	5.70362e-006	2.55292e-005	9.67846e-006	7.84113e-006	9.16201e-006	2.11168e-005	1.12482e-005	1.9986e-005	6.42187e-005	0.000491705	0.0146092	0.00178433	5.33517e-005	4.15048e-006	3.50964e-006	1.73821e-005	1.81696e-005	2.26766e-005	3.2626e-006	2.22704e-006	2.62125e-005	7.3463e-006	4.37259e-006	6.12296e-006	1.20467e-005	9.57729e-006	2.11075e-005	2.22093e-005	2.39661e-005	8.05877e-006	2.63386e-005	1.14814e-005	2.25492e-005	4.2646e-006	1.9917e-005	1.301e-005	8.83707e-006	5.35296e-006	2.38357e-005	1.1406e-005	1.27229e-005	1.66577e-005	2.13795e-005	1.33305e-005	1.48398e-005	2.88076e-005	1.19143e-005	8.26238e-006	7.26274e-006	1.11942e-005	1.07399e-005	1.97789e-005
0.122	2.12414e-005	1.88671e-005	1.4823e-005	2.66915e-005	3.23052e-005	1.364e-005	1.2597e-005	2.73285e-005	2.51764e-005	2.58919e-005	7.85069e-006	1.44931e-005	5.512e-006	8.08777e-005	0.000509524	0.0143321	0.00179039	6.47606e-005	1.25268e-005	1.11259e-005	1.48184e-005	1.56936e-005	1.98698e-005	7.55303e-006	1.77751e-005	2.22856e-005	1.64286e-005	1.0796e-005	1.31716e-005	1.02447e-005	1.48423e-005	1.6847e-005	1.29296e-005	2.00418e-005	1.86541e-005	1.69516e-005	2.5677e-005	1.16382e-005	1.99692e-005	7.26342e-006	1.42722e-005	1.70466e-005	3.12257e-005	1.51679e-005	9.53385e-006	2.73194e-005	1.33533e-005	3.25465e-005	2.61768e-005	2.42991e-006	6.80049e-006	1.71066e-005	1.13821e-005	1.71404e-005	1.52016e-005	8.28121e-006	4.41513e-006
0.125	7.79752e-006	2.01427e-005	3.09375e-005	1.45093e-005	9.90456e-006	2.38392e-005	2.13219e-005	1.87831e-005	1.02843e-005	2.85092e-005	1.57268e-005	4.11972e-006	1.35052e-005	5.41394e-005	0.000475687	0.0141191	0.0020496	5.83337e-005	3.05259e-005	1.90548e-005	5.51278e-006	2.80001e-005	6.719e-006	5.09357e-006	7.26548e-006	1.20018e-006	2.11635e-005	8.83698e-006	2.15666e-005	1.13018e-005	2.10502e-005	1.23478e-005	3.46199e-005	6.36442e-006	2.61133e-005	1.20907e-005	2.31173e-005	2.79691e-005	2.68716e-005	1.49541e-005	1.82389e-005	7.25513e-006	1.32847e-005	9.96231e-006	2.74089e-006	6.05885e-006	2.9282e-005	6.90628e-006	1.37968e-005	8.69561e-006	1.88174e-005	1.14945e-005	1.26289e-005	1.83523e-005	1.28561e-005	1.71088e-005	7.44655e-006
0.128	8.35622e-006	9.89543e-006	8.213e-006	1.15258e-005	3.14419e-005	5.30763e-006	2.21598e-005	2.52971e-006	9.58619e-006	2.80218e-005	9.95502e-006	1.07781e-005	5.37378e-006	8.42125e-005	0.000477883	0.0136808	0.00210811	6.10909e-005	1.31004e-005	6.90261e-006	2.2773e-005	1.15577e-005	1.72073e-005	8.95684e-006	3.76736e-006	1.10589e-005	1.31629e-005	9.39894e-006	2.68105e-005	7.31894e-006	3.67718e-005	3.32617e-006	5.6441e-006	1.3776e-005	2.1211e-005	2.01768e-005	6.08844e-006	4.00828e-006	1.22558e-005	1.53765e-005	1.67129e-005	1.40271e-005	1.93207e-005	2.36026e-005	2.31877e-005	1.64632e-005	8.57884e-006	9.35808e-006	1.01276e-005	1.28891e-005	3.37512e-005	1.49255e-005	1.1785e-005	1.84957e-005	6.33807e-006	1.34313e-005	1.61584e-005
0.131	2.44854e-005	2.36593e-005	7.11281e-006	1.61587e-005	1.34147e-005	9.90064e-006	1.68372e-005	1.52604e-005	1.28297e-005	1.33247e-005	1.43773e-005	4.06317e-005	2.20129e-005	6.88851e-005	0.000457886	0.0133895	0.0022206	0.000117554	2.61048e-005	2.04514e-005	2.20981e-006	1.63856e-005	2.18365e-005	9.34182e-006	1.71327e-005	1.29615e-005	7.95964e-006	1.20515e-005	7.53234e-006	2.69148e-005	1.59495e-005	1.12478e-005	1.99575e-005	1.92283e-005	6.41259e-006	1.48653e-005	1.04582e-005	1.52905e-005	2.96704e-005	1.53985e-005	1.2954e-005	9.95402e-006	8.45983e-006	1.61288e-005	1.50101e-005	9.6621e-006	3.19229e-005	2.62185e-005	3.36434e-005	2.84732e-005	1.95399e-005	1.48531e-005	2.28027e-005	1.64443e-005	6.67062e-006	8.77472e-006	1.63187e-005
0.134	2.75414e-005	3.14553e-005	1.71693e-005	1.46059e-005	1.35863e-005	1.49252e-005	1.50676e-005	1.5842e-005	1.86838e-005	8.37584e-006	1.16244e-005	2.61139e-005	2.18281e-005	8.37281e-005	0.000437958	0.0130795	0.00237053	8.45979e-005	1.00744e-005	1.43947e-005	1.83734e-005	1.53259e-005	2.94308e-005	1.02496e-006	3.1247e-005	2.68696e-005	1.25718e-005	1.94975e-005	8.03636e-006	1.92248e-005	2.7377e-006	1.1088e-005	1.79643e-005	2.35274e-005	1.30997e-005	1.26384e-005	2.20544e-005	1.44473e-005	2.20352e-005	6.18399e-006	1.46247e-005	2.9708e-005	1.4763e-005	2.21746e-005	6.26691e-006	4.71467e-006	4.65479e-006	6.574e-006	1.58136e-005	1.12705e-005	2.28373e-005	1.68673e-005	1.91347e-005	1.51884e-005	2.59382e-005	1.87627e-005	1.04193e-005
0.137	1.89071e-005	1.98198e-005	1.23677e-005	6.06752e-006	1.29208e-005	2.15213e-005	1.62689e-005	1.22611e-005	1.59138e-005	2.60376e-005	1.82428e-005	1.02481e-005	1.72894e-006	7.81899e-005	0.000455159	0.0128025	0.00256942	6.01502e-005	5.01514e-006	3.32868e-005	1.8227e-005	1.29707e-005	1.92877e-005	2.83229e-005	8.33012e-006	1.27851e-005	2.10266e-005	2.87365e-006	2.99082e-005	1.61723e-005	2.0154e-005	2.17099e-005	3.33837e-005	2.08452e-005	3.17092e-005	1.84434e-005	1.92168e-005	4.62137e-006	1.36407e-005	8.42686e-006	1.39121e-005	1.45254e-005	1.39538e-005	8.10457e-006	2.01801e-005	1.73255e-005	7.88138e-006	1.87791e-005	2.12609e-005	1.37379e-005	1.58651e-005	2.33092e-005	2.60346e-005	2.37621e-006	1.11388e-005	8.26792e-006	3.086e-005
0.14	5.52372e-006	3.4336e-006	1.89289e-005	1.4928e-005	8.1655e-006	3.69957e-005	2.76225e-005	1.45476e-005	2.31691e-005	3.65902e-005	2.65198e-005	4.15245e-006	1.34215e-005	6.47015e-005	0.000424956	0.0124905	0.00254149	9.48568e-005	1.09606e-005	1.09445e-005	3.48203e-005	6.56788e-006	6.08777e-006	1.46041e-005	9.00053e-006	2.52065e-005	2.87204e-006	7.58487e-006	5.52741e-006	1.1417e-005	6.14244e-006	9.64788e-006	2.08701e-005	2.08909e-005	8.5263e-006	2.14605e-005	1.72678e-005	4.43911e-005	6.24121e-006	1.64097e-005	1.87959e-005	1.57212e-005	2.19296e-005	3.05203e-006	1.00062e-005	2.42783e-005	1.45911e-005	2.04276e-005	5.89636e-006	1.29561e-005	3.46841e-006	2.28594e-005	2.01762e-005	1.75511e-005	2.3055e-007	6.69805e-006	3.09969e-005
0.143	1.8492e-005	7.44713e-006	3.37292e-005	2.09781e-005	8.17643e-006	2.11313e-005	1.17621e-005	8.73734e-006	1.07407e-005	5.38236e-006	3.29263e-005	1.38225e-005	2.64843e-005	9.02435e-005	0.000419876	0.0121036	0.00284238	9.46913e-005	1.94143e-005	2.79479e-005	2.04093e-005	1.86272e-005	8.329e-006	4.70147e-006	2.11334e-005	1.80071e-005	1.97992e-006	1.84634e-005	6.5017e-006	1.07326e-005	1.88998e-005	1.12498e-005	6.50318e-006	1.24017e-005	1.54193e-005	4.85436e-006	2.48152e-005	1.27062e-005	2.68739e-005	6.17218e-006	7.54669e-006	2.79169e-005	2.17998e-005	3.22961e-006	8.62438e-006	6.58973e-006	2.53164e-005	1.79452e-005	2.03787e-005	1.0087e-005	7.23127e-006	2.03002e-005	1.47017e-005	1.76784e-005	1.87982e-005	8.64224e-006	3.0173e-005
0.146	3.44422e-005	2.39188e-005	1.14264e-005	1.57222e-005	1.11801e-005	1.495e-005	2.51198e-005	1.84866e-005	1.4363e-005	1.71218e-005	1.64693e-005	7.14949e-006	1.13902e-005	7.45667e-005	0.000436431	0.0119198	0.00292918	7.70228e-005	1.42972e-005	2.20914e-005	6.90102e-006	1.52376e-005	1.96179e-005	5.66182e-006	1.94986e-005	3.29811e-006	3.08042e-006	1.08692e-005	1.56756e-005	9.28015e-006	2.92753e-005	1.64051e-005	2.20158e-005	1.70854e-005	6.04949e-006	1.52861e-005	3.92088e-006	3.37265e-005	2.61209e-006	1.80525e-005	9.42816e-006	5.16789e-006	1.46588e-005	2.36197e-005	1.41268e-005	1.12086e-005	1.13935e-005	2.5088e-005	8.19837e-006	1.34225e-005	1.15294e-005	7.19143e-006	3.07341e-005	1.18214e-005	1.03692e-005	1.94366e-005	6.8306e-006
0.149	3.53275e-006	1.9361e-005	1.66802e-005	4.93856e-006	9.98872e-006	7.88333e-006	2.1703e-005	7.17571e-006	3.23074e-005	3.92671e-006	2.68866e-005	2.40215e-005	1.57312e-005	8.69082e-005	0.00040511	0.011642	0.00307755	0.000119836	1.3594e-005	2.83514e-005	2.37511e-005	1.00668e-005	2.66316e-005	2.96745e-005	9.99423e-006	1.74547e-005	5.11195e-006	5.74823e-006	9.02828e-006	1.10181e-006	3.08362e-005	1.97834e-005	2.78413e-005	2.70408e-005	1.96013e-005	1.97621e-005	1.35299e-005	5.9548e-006	3.08582e-005	7.40447e-006	1.52986e-005	1.88478e-005	8.28938e-006	1.31078e-005	6.17735e-006	1.40848e-005	1.32864e-005	1.67651e-005	7.82213e-006	1.10554e-005	1.02287e-005	2.10296e-005	2.15065e-006	1.91713e-005	6.34195e-006	1.53406e-005	2.38472e-005
